Crash ID,State,YYYYMM,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road User,Gender,Age,Speed,Driving experience,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day
20203087,Qld,202006,Saturday,15:00:00,Single,No,No,No,Car passenger,Female,0,20,3,Remote Australia,Mackay - Isaac - Whitsunday,Isaac (R),National or State Highway,No,No,0_to_16,Day
20205053,WA,202006,Thursday,9:28:00,Single,No,No,No,Motorcycle rider,Male,65,9,27,,,,,No,No,65_to_74,Day
20202185,Vic,202006,Saturday,9:55:00,Multiple,No,No,No,Car driver,Male,64,49,26,Inner Regional Australia,Hume,Wangaratta (RC),Arterial Road,No,No,40_to_64,Day
20202002,Vic,202006,Saturday,17:25:00,Multiple,No,No,No,Car passenger,Female,81,0,41,Major Cities of Australia,Melbourne - South East,Casey (C),Arterial Road,No,No,75_or_older,Day
20202002,Vic,202006,Saturday,17:25:00,Multiple,No,No,No,Car driver,Male,81,50,44,Major Cities of Australia,Melbourne - South East,Casey (C),Arterial Road,No,No,75_or_older,Day
20207001,NT,202006,Sunday,10:20:00,Single,No,No,No,Car passenger,Male,8,0,2,Remote Australia,Northern Territory - Outback,Katherine (T),Sub-Arterial Road,No,No,0_to_16,Day
20202060,Vic,202006,Sunday,12:08:00,Single,No,No,No,Motorcycle rider,Male,30,51,5,Inner Regional Australia,Melbourne - Outer East,Yarra Ranges (S),Arterial Road,No,No,26_to_39,Day
20204003,SA,202006,Sunday,14:20:00,Multiple,No,No,No,Motorcycle rider,Male,31,111,12,Major Cities of Australia,Adelaide - West,West Torrens (C),Collector Road,No,No,26_to_39,Day
20203215,Qld,202006,Sunday,15:00:00,Multiple,No,No,No,Car driver,Male,37,44,12,Major Cities of Australia,Logan - Beaudesert,Logan (C),Collector Road,No,No,26_to_39,Day
20202185,Vic,202006,Saturday,9:55:00,Multiple,No,No,No,Car passenger,Male,77,0,41,Inner Regional Australia,Hume,Wangaratta (RC),Arterial Road,No,No,75_or_older,Day
20201135,NSW,202006,Saturday,13:35:00,Multiple,No,No,No,Motorcycle rider,Male,87,108,43,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Arterial Road,No,No,75_or_older,Day
20201094,NSW,202006,Sunday,17:00:00,Multiple,No,No,No,Car driver,Female,80,107,44,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Blue Mountains,National or State Highway,No,No,75_or_older,Day
20202058,Vic,202006,Monday,9:30:00,Single,No,Yes,No,Car driver,Male,52,40,30,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),Arterial Road,No,No,40_to_64,Day
20203014,Qld,202006,Sunday,1:00:00,Single,No,No,No,Car driver,Male,24,132,5,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,17_to_25,Night
20203014,Qld,202006,Sunday,1:00:00,Single,No,No,No,Car passenger,Female,21,0,7,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,17_to_25,Night
20202037,Vic,202006,Wednesday,17:36:00,Multiple,No,No,No,Motorcycle rider,Male,23,66,4,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),Arterial Road,No,No,17_to_25,Day
20203190,Qld,202006,Tuesday,7:00:00,Multiple,No,Yes,No,Pedal cyclist,Female,50,50,14,Major Cities of Australia,Brisbane Inner City,Brisbane (C),National or State Highway,No,No,40_to_64,Day
20201063,NSW,202006,Sunday,0:20:00,Single,No,No,No,Car driver,Male,28,64,7,Outer Regional Australia,New England and North West,Gunnedah,Sub-Arterial Road,No,No,26_to_39,Night
20203033,Qld,202006,Saturday,21:00:00,Single,No,No,No,Car driver,Male,26,104,5,Remote Australia,Mackay - Isaac - Whitsunday,Whitsunday (R),Sub-Arterial Road,No,No,26_to_39,Night
20201039,NSW,202006,Wednesday,14:00:00,Single,No,No,No,Car driver,Male,80,88,42,Outer Regional Australia,Capital Region,Hilltops,Sub-Arterial Road,No,No,75_or_older,Day
20201035,NSW,202006,Monday,13:14:00,Multiple,No,No,No,Car driver,Female,17,78,2,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,No,No,17_to_25,Day
20201058,NSW,202006,Tuesday,11:00:00,Single,No,No,Yes,Car driver,Male,70,139,28,Outer Regional Australia,New England and North West,Tamworth Regional,Arterial Road,No,No,65_to_74,Day
20203063,Qld,202006,Tuesday,9:00:00,Multiple,No,No,No,Car driver,Female,74,87,43,Inner Regional Australia,Wide Bay,Fraser Coast (R),National or State Highway,No,No,65_to_74,Day
20201193,NSW,202006,Friday,16:10:00,Multiple,No,No,No,Car driver,Female,68,79,28,Inner Regional Australia,Sydney - Outer West and Blue Mountains,Blue Mountains,National or State Highway,No,No,65_to_74,Day
20207005,NT,202006,Monday,19:00:00,Multiple,No,No,No,Pedal cyclist,Male,34,30,12,Outer Regional Australia,Darwin,Litchfield (M),Sub-Arterial Road,No,No,26_to_39,Night
20201167,NSW,202006,Monday,11:50:00,Multiple,No,No,No,Car driver,Male,101,127,64,Major Cities of Australia,Sydney - Eastern Suburbs,Waverley,Local Road,No,No,75_or_older,Day
20202081,Vic,202006,Friday,15:19:00,Multiple,No,No,No,Car passenger,Female,28,0,8,Major Cities of Australia,Melbourne - North East,Nillumbik (S),Arterial Road,No,No,26_to_39,Day
20201112,NSW,202006,Friday,15:30:00,Single,No,No,No,Car driver,Female,84,50,42,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Sub-Arterial Road,No,No,75_or_older,Day
20201050,NSW,202006,Tuesday,5:25:00,Single,No,No,No,Car driver,Male,46,66,15,Inner Regional Australia,Murray,Greater Hume,Sub-Arterial Road,No,No,40_to_64,Night
20205034,WA,202006,Wednesday,13:30:00,Multiple,No,No,No,Car driver,Female,80,113,45,,,,,No,No,75_or_older,Day
20203008,Qld,202006,Friday,1:00:00,Multiple,No,No,Yes,Car passenger,Female,17,20,3,Inner Regional Australia,Wide Bay,Fraser Coast (R),National or State Highway,No,No,17_to_25,Night
20201210,NSW,202006,Wednesday,14:48:00,Multiple,No,No,Yes,Motorcycle rider,Male,13,44,4,Outer Regional Australia,Far West and Orana,Narromine,Local Road,No,No,0_to_16,Day
20205008,WA,202006,Monday,11:59:00,Multiple,No,Yes,No,Car passenger,Female,10,0,4,,,,,No,No,0_to_16,Day
20205008,WA,202006,Monday,11:59:00,Multiple,No,Yes,No,Car passenger,Male,7,0,2,,,,,No,No,0_to_16,Day
20205054,WA,202006,Tuesday,18:00:00,Single,No,No,No,Car driver,Male,29,102,5,,,,,No,No,26_to_39,Night
20204011,SA,202006,Tuesday,10:35:00,Single,No,No,No,Motorcycle rider,Male,19,120,2,Outer Regional Australia,South Australia - Outback,Whyalla (C),Local Road,No,No,17_to_25,Day
20202046,Vic,202006,Tuesday,8:20:00,Multiple,No,No,Yes,Car driver,Female,30,75,6,Major Cities of Australia,Melbourne - South East,Casey (C),National or State Highway,No,No,26_to_39,Day
20203032,Qld,202006,Friday,14:00:00,Single,No,No,No,Car driver,Male,27,91,7,Remote Australia,Townsville,Hinchinbrook (S),Sub-Arterial Road,No,No,26_to_39,Day
20203222,Qld,202006,Friday,11:00:00,Multiple,No,No,No,Motorcycle rider,Male,37,57,13,Inner Regional Australia,Sunshine Coast,Sunshine Coast (R),Sub-Arterial Road,No,No,26_to_39,Day
20201178,NSW,202006,Thursday,3:30:00,Multiple,No,No,Yes,Car driver,Male,36,90,14,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,National or State Highway,No,No,26_to_39,Night
20201246,NSW,202006,Thursday,17:40:00,Multiple,No,No,No,Motorcycle rider,Male,28,67,7,Major Cities of Australia,Sydney - Blacktown,Blacktown,Collector Road,No,No,26_to_39,Day
20202163,Vic,202006,Thursday,16:40:00,Multiple,No,No,No,Motorcycle rider,Male,32,57,12,Inner Regional Australia,Latrobe - Gippsland,Latrobe (C) (Vic.),Local Road,No,No,26_to_39,Day
20203117,Qld,202006,Friday,17:00:00,Single,No,No,No,Car driver,Male,34,160,11,Remote Australia,Cairns,Cassowary Coast (R),National or State Highway,No,No,26_to_39,Day
20201049,NSW,202006,Wednesday,15:40:00,Single,No,No,No,Car driver,Female,77,132,42,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Local Road,No,No,75_or_older,Day
20202028,Vic,202006,Wednesday,11:00:00,Single,No,No,No,Car driver,Male,91,86,63,Major Cities of Australia,Melbourne - South East,Monash (C),Arterial Road,No,No,75_or_older,Day
20202175,Vic,202006,Tuesday,4:25:00,Single,No,No,No,Car driver,Male,77,117,41,Major Cities of Australia,Geelong,Greater Geelong (C),Local Road,No,No,75_or_older,Night
20205118,WA,202006,Monday,15:55:00,Multiple,No,No,No,Pedal cyclist,Male,16,30,5,,,,,No,No,0_to_16,Day
20201191,NSW,202006,Friday,19:51:00,Single,No,No,No,Pedestrian,Male,45,20,14,Inner Regional Australia,Southern Highlands and Shoalhaven,Wingecarribee,National or State Highway,No,No,40_to_64,Night
20203144,Qld,202006,Tuesday,19:00:00,Single,No,No,No,Pedestrian,Male,73,20,43,Major Cities of Australia,Gold Coast,Gold Coast (C),National or State Highway,No,No,65_to_74,Night
20205069,WA,202006,Friday,8:56:00,Multiple,No,No,No,Pedestrian,Male,27,0,6,,,,,No,No,26_to_39,Day
20203017,Qld,202006,Monday,5:00:00,Single,No,No,No,Pedestrian,Male,93,0,61,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Local Road,No,No,75_or_older,Night
20202009,Vic,202006,Friday,9:30:00,Single,No,No,No,Pedestrian,Male,51,0,27,Major Cities of Australia,Melbourne - Inner,Yarra (C),Arterial Road,No,No,40_to_64,Day
20201034,NSW,202006,Wednesday,11:25:00,Single,No,No,No,Pedestrian,Male,65,0,27,Major Cities of Australia,Central Coast,Central Coast,Local Road,No,No,65_to_74,Day
20201249,NSW,202006,Tuesday,17:45:00,Single,No,No,No,Pedestrian,Male,72,0,43,Major Cities of Australia,Sydney - Blacktown,Blacktown,Arterial Road,No,No,65_to_74,Day
20203241,Qld,202006,Friday,9:00:00,Single,No,No,No,Pedestrian,Male,92,0,64,Inner Regional Australia,Toowoomba,Toowoomba (R),Collector Road,No,No,75_or_older,Day
20201235,NSW,202006,Thursday,19:30:00,Single,No,No,No,Pedestrian,Male,62,20,29,Major Cities of Australia,Sydney - South West,Liverpool,National or State Highway,No,No,40_to_64,Night
20202064,Vic,202006,Tuesday,18:30:00,Single,No,No,No,Pedestrian,Male,44,0,12,Major Cities of Australia,Melbourne - North East,Banyule (C),Collector Road,No,No,40_to_64,Night
20203130,Qld,202006,Wednesday,5:00:00,Single,No,No,No,Pedestrian,Female,59,0,27,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),Local Road,No,No,40_to_64,Night
20203016,Qld,202006,Monday,9:00:00,Single,No,No,No,Pedestrian,Male,79,0,41,Inner Regional Australia,Ipswich,Scenic Rim (R),Sub-Arterial Road,No,No,75_or_older,Day
20203028,Qld,202005,Saturday,2:00:00,Single,No,No,No,Motorcycle rider,Male,36,124,14,Major Cities of Australia,Moreton Bay - South,Moreton Bay (R),National or State Highway,No,No,26_to_39,Night
20205064,WA,202005,Friday,20:00:00,Multiple,No,No,No,Car passenger,Female,27,0,5,,,,,No,No,26_to_39,Night
20205064,WA,202005,Friday,20:00:00,Multiple,No,No,No,Car driver,Female,27,76,8,,,,,No,No,26_to_39,Night
20201019,NSW,202005,Sunday,2:30:00,Single,No,No,No,Car driver,Male,27,68,6,Outer Regional Australia,Murray,Greater Hume,Arterial Road,No,No,26_to_39,Night
20206002,Tas,202005,Monday,5:30:00,Single,No,No,Yes,Car driver,Male,42,96,15,Outer Regional Australia,South East,Tasman (M),National or State Highway,No,No,40_to_64,Night
20201012,NSW,202005,Saturday,23:25:00,Multiple,No,No,No,Car driver,Male,25,49,5,Major Cities of Australia,Sydney - Outer South West,Campbelltown,National or State Highway,No,No,17_to_25,Night
20205116,WA,202005,Friday,19:45:00,Multiple,No,No,No,Car passenger,Female,0,0,2,,,,,No,No,0_to_16,Night
20205116,WA,202005,Friday,19:45:00,Multiple,No,No,No,Car passenger,Female,21,0,5,,,,,No,No,17_to_25,Night
20205071,WA,202005,Friday,23:48:00,Single,No,No,No,Motorcycle rider,Male,36,52,14,,,,,No,No,26_to_39,Night
20202080,Vic,202005,Thursday,23:00:00,Single,No,No,No,Car driver,Male,34,84,13,Outer Regional Australia,North West,West Wimmera (S),Sub-Arterial Road,No,No,26_to_39,Night
20203111,Qld,202005,Thursday,2:00:00,Single,No,No,Yes,Car driver,Male,58,89,29,Outer Regional Australia,Central Queensland,Rockhampton (R),National or State Highway,No,No,40_to_64,Night
20203025,Qld,202005,Saturday,19:00:00,Single,No,No,No,Car passenger,Male,60,0,27,Outer Regional Australia,Wide Bay,South Burnett (R),Local Road,No,No,40_to_64,Night
20202119,Vic,202005,Sunday,4:40:00,Single,No,No,No,Car driver,Male,56,73,28,Inner Regional Australia,Ballarat,Moorabool (S),Arterial Road,No,No,40_to_64,Night
20202083,Vic,202005,Wednesday,4:39:00,Single,No,No,No,Car driver,Male,36,82,14,Major Cities of Australia,Melbourne - South East,Cardinia (S),Sub-Arterial Road,No,No,26_to_39,Night
20201026,NSW,202005,Sunday,16:30:00,Single,No,No,No,Car passenger,Female,37,0,12,Inner Regional Australia,Riverina,Junee,Sub-Arterial Road,No,No,26_to_39,Day
20203070,Qld,202005,Saturday,10:00:00,Multiple,No,Yes,No,Pedestrian,Male,30,0,5,Major Cities of Australia,Logan - Beaudesert,Logan (C),Local Road,No,No,26_to_39,Day
20204037,SA,202005,Saturday,15:59:00,Multiple,No,No,No,Car driver,Male,28,123,7,Inner Regional Australia,South Australia - South East,Alexandrina (DC),National or State Highway,No,No,26_to_39,Day
20204037,SA,202005,Saturday,15:59:00,Multiple,No,No,No,Car passenger,Male,31,20,14,Inner Regional Australia,South Australia - South East,Alexandrina (DC),National or State Highway,No,No,26_to_39,Day
20207013,NT,202005,Sunday,12:00:00,Single,No,No,No,Motorcycle rider,Male,47,100,13,Very Remote Australia,Northern Territory - Outback,Barkly (R),Access Road,No,No,40_to_64,Day
20205124,WA,202005,Tuesday,6:30:00,Multiple,No,No,No,Pedal cyclist,Male,54,30,28,,,,,No,No,40_to_64,Day
20202007,Vic,202005,Sunday,17:20:00,Multiple,No,No,No,Pedal cyclist,Female,60,30,29,Major Cities of Australia,Melbourne - Inner South,Bayside (C),Arterial Road,No,No,40_to_64,Day
20201206,NSW,202005,Saturday,17:10:00,Single,No,No,No,Car driver,Male,45,76,11,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Local Road,No,No,40_to_64,Day
20201013,NSW,202005,Saturday,15:05:00,Multiple,No,No,Yes,Car passenger,Female,10,20,2,Inner Regional Australia,Riverina,Snowy Valleys,National or State Highway,No,No,0_to_16,Day
20205117,WA,202005,Thursday,17:15:00,Multiple,No,No,No,Car driver,Male,40,58,12,,,,,No,No,40_to_64,Day
20205045,WA,202005,Saturday,16:50:00,Single,No,No,No,Car driver,Male,61,54,27,,,,,No,No,40_to_64,Day
20203114,Qld,202005,Sunday,11:00:00,Multiple,No,No,Yes,Car driver,Female,78,133,41,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,75_or_older,Day
20201061,NSW,202005,Saturday,12:00:00,Multiple,No,No,No,Motorcycle rider,Male,24,112,8,Major Cities of Australia,Sydney - Outer South West,Liverpool,Local Road,No,No,17_to_25,Day
20203127,Qld,202005,Sunday,11:00:00,Single,No,No,No,Motorcycle rider,Male,26,124,6,Inner Regional Australia,Wide Bay,South Burnett (R),Local Road,No,No,26_to_39,Day
20202019,Vic,202005,Saturday,7:34:00,Multiple,No,No,No,Car driver,Male,31,91,14,Major Cities of Australia,Melbourne - West,Wyndham (C),National or State Highway,No,No,26_to_39,Day
20201126,NSW,202005,Saturday,13:30:00,Single,No,No,No,Car driver,Female,28,125,6,Remote Australia,Murray,Wentworth,National or State Highway,No,No,26_to_39,Day
20204010,SA,202005,Sunday,17:46:00,Single,No,No,No,Car driver,Male,28,51,5,Major Cities of Australia,Adelaide - West,Charles Sturt (C),Local Road,No,No,26_to_39,Day
20203013,Qld,202005,Sunday,8:00:00,Single,No,No,No,Car driver,Female,26,101,6,Very Remote Australia,Queensland - Outback,Northern Peninsula Area (R),Undetermined,No,No,26_to_39,Day
20205120,WA,202005,Tuesday,7:15:00,Single,No,No,No,Car driver,Male,35,99,14,,,,,No,No,26_to_39,Day
20203105,Qld,202005,Wednesday,13:00:00,Single,No,No,No,Car driver,Male,35,89,11,Outer Regional Australia,Wide Bay,North Burnett (R),National or State Highway,No,No,26_to_39,Day
20203196,Qld,202005,Wednesday,13:00:00,Multiple,No,Yes,No,Pedal cyclist,Male,45,50,12,Outer Regional Australia,Townsville,Townsville (C),National or State Highway,No,No,40_to_64,Day
20204021,SA,202005,Friday,19:46:00,Multiple,No,No,No,Car passenger,Male,17,20,2,Major Cities of Australia,Adelaide - North,Playford (C),National or State Highway,No,No,17_to_25,Night
20204021,SA,202005,Friday,19:46:00,Multiple,No,No,No,Motorcycle rider,Male,19,48,3,Major Cities of Australia,Adelaide - North,Playford (C),National or State Highway,No,No,17_to_25,Night
20201088,NSW,202005,Thursday,16:50:00,Multiple,No,Yes,No,Car passenger,Female,60,0,29,Outer Regional Australia,New England and North West,Tenterfield,Arterial Road,No,No,40_to_64,Day
20201082,NSW,202005,Thursday,16:30:00,Single,No,No,No,Pedal cyclist,Male,46,30,13,Inner Regional Australia,Capital Region,Eurobodalla,Local Road,No,No,40_to_64,Day
20201110,NSW,202005,Sunday,23:30:00,Multiple,No,No,No,Motorcycle pillion Car passenger,Female,17,0,3,Major Cities of Australia,Illawarra,Wollongong,Local Road,No,No,17_to_25,Night
20202156,Vic,202005,Monday,6:40:00,Multiple,No,No,No,Motorcycle rider,Male,42,71,15,Major Cities of Australia,Melbourne - West,Maribyrnong (C),Local Road,No,No,40_to_64,Day
20203162,Qld,202005,Thursday,16:00:00,Multiple,No,No,No,Car driver,Female,64,99,30,Inner Regional Australia,Central Queensland,Rockhampton (R),National or State Highway,No,No,40_to_64,Day
20205095,WA,202005,Friday,7:13:00,Multiple,No,No,No,Motorcycle rider,Male,54,76,30,,,,,No,No,40_to_64,Day
20203185,Qld,202005,Sunday,18:00:00,Single,No,No,No,Motorcycle rider,Male,29,39,5,Very Remote Australia,Queensland - Outback,Mornington (S),Local Road,No,No,26_to_39,Night
20201038,NSW,202005,Friday,18:20:00,Single,No,No,No,Car passenger,Male,39,0,14,Inner Regional Australia,Central West,Bathurst Regional,Access Road,No,No,26_to_39,Night
20205043,WA,202005,Tuesday,15:52:00,Single,No,No,No,Car driver,Male,43,131,15,,,,,No,No,40_to_64,Day
20205042,WA,202005,Wednesday,14:36:00,Multiple,No,No,No,Motorcycle rider,Female,47,85,11,,,,,No,No,40_to_64,Day
20203226,Qld,202005,Monday,10:00:00,Multiple,No,No,Yes,Motorcycle rider,Male,74,88,43,Inner Regional Australia,Logan - Beaudesert,Scenic Rim (R),National or State Highway,No,No,65_to_74,Day
20205129,WA,202005,Wednesday,16:10:00,Multiple,No,No,No,Car driver,Male,88,83,44,,,,,No,No,75_or_older,Day
20205117,WA,202005,Thursday,17:15:00,Multiple,No,No,No,Car driver,Male,22,114,7,,,,,No,No,17_to_25,Day
20203066,Qld,202005,Monday,8:00:00,Single,No,No,No,Motorcycle rider,Female,76,102,42,Outer Regional Australia,Cairns,Cairns (R),Local Road,No,No,75_or_older,Day
20202034,Vic,202005,Tuesday,17:30:00,Single,No,No,No,Pedal cyclist,Male,78,30,43,Major Cities of Australia,Geelong,Greater Geelong (C),Local Road,No,No,75_or_older,Day
20202022,Vic,202005,Thursday,15:03:00,Single,No,No,No,Car passenger,Female,82,0,44,Inner Regional Australia,Latrobe - Gippsland,Wellington (S),Arterial Road,No,No,75_or_older,Day
20202022,Vic,202005,Thursday,15:03:00,Single,No,No,No,Car driver,Male,89,126,42,Inner Regional Australia,Latrobe - Gippsland,Wellington (S),Arterial Road,No,No,75_or_older,Day
20202013,Vic,202005,Wednesday,5:46:00,Single,No,No,No,Car driver,Male,43,80,13,Inner Regional Australia,Shepparton,Campaspe (S),Sub-Arterial Road,No,No,40_to_64,Night
20202167,Vic,202005,Tuesday,3:30:00,Single,No,No,No,Car driver,Male,21,143,6,Inner Regional Australia,Shepparton,Campaspe (S),Arterial Road,No,No,17_to_25,Night
20203084,Qld,202005,Thursday,18:00:00,Single,No,No,No,Car passenger,Male,40,0,14,Outer Regional Australia,Darling Downs - Maranoa,Western Downs (R),Sub-Arterial Road,No,No,40_to_64,Night
20204053,SA,202005,Thursday,17:40:00,Multiple,No,No,No,Motorcycle rider,Male,16,90,4,Inner Regional Australia,Barossa - Yorke - Mid North,Clare and Gilbert Valleys (DC),Collector Road,No,No,0_to_16,Day
20203088,Qld,202005,Thursday,20:00:00,Single,No,No,No,Motorcycle pillion Car passenger,Female,22,0,8,Outer Regional Australia,Townsville,Burdekin (S),Local Road,No,No,17_to_25,Night
20203004,Qld,202005,Wednesday,18:00:00,Single,No,No,No,Car passenger,Male,42,0,13,Very Remote Australia,Queensland - Outback,Barcaldine (R),Local Road,No,No,40_to_64,Night
